Date, MaxTemperature, MaxTemperatureNormal, MaxTemperatureDeparture, MinTemperature, MinTemperatureNormal, MinTemperatureDeparture, AvgTemperature, AvgTemperatureNormal, AvgTemperatureDeparture, AtObsTemperature, Precipitation, PrecipitationNormal, PrecipitationDeparture, Snowfall, SnowfallNormal, SnowfallDeparture, SnowDepth, HDD, HDDNormal, HDDDeparture, CDD, CDDNormal, CDDDeparture, GDD
1940-06-30, M, 83.8, M, M, 61.9, M, M, 72.8, M, M, M, 0.12, M, M, 0.0, M, M, M, 0.2, M, M, 8.0, M, M
1940-07-01, M, 84.0, M, M, 62.1, M, M, 73.0, M, M, M, 0.12, M, M, 0.0, M, M, M, 0.2, M, M, 8.2, M, M
1940-07-02, M, 84.2, M, M, 62.3, M, M, 73.2, M, M, M, 0.12, M, M, 0.0, M, M, M, 0.2, M, M, 8.4, M, M
1940-07-03, M, 84.4, M, M, 62.4, M, M, 73.4, M, M, M, 0.12, M, M, 0.0, M, M, M, 0.2, M, M, 8.5, M, M
1940-07-04, M, 84.5, M, M, 62.6, M, M, 73.6, M, M, M, 0.12, M, M, 0.0, M, M, M, 0.1, M, M, 8.7, M, M
1940-07-05, M, 84.7, M, M, 62.8, M, M, 73.7, M, M, M, 0.12, M, M, 0.0, M, M, M, 0.1, M, M, 8.8, M, M
1940-07-06, M, 84.8, M, M, 62.9, M, M, 73.9, M, M, M, 0.12, M, M, 0.0, M, M, M, 0.1, M, M, 9.0, M, M
1940-07-07, M, 84.9, M, M, 63.0, M, M, 74.0, M, M, M, 0.12, M, M, 0.0, M, M, M, 0.1, M, M, 9.1, M, M
1940-07-08, M, 85.1, M, M, 63.2, M, M, 74.1, M, M, M, 0.12, M, M, 0.0, M, M, M, 0.1, M, M, 9.2, M, M
1940-07-09, M, 85.2, M, M, 63.3, M, M, 74.2, M, M, M, 0.13, M, M, 0.0, M, M, M, 0.1, M, M, 9.3, M, M
1940-07-10, M, 85.3, M, M, 63.4, M, M, 74.3, M, M, M, 0.13, M, M, 0.0, M, M, M, 0.1, M, M, 9.4, M, M
1940-07-11, M, 85.3, M, M, 63.5, M, M, 74.4, M, M, M, 0.13, M, M, 0.0, M, M, M, 0.1, M, M, 9.5, M, M
1940-07-12, M, 85.4, M, M, 63.5, M, M, 74.5, M, M, M, 0.13, M, M, 0.0, M, M, M, 0.1, M, M, 9.5, M, M
1940-07-13, M, 85.5, M, M, 63.6, M, M, 74.5, M, M, M, 0.13, M, M, 0.0, M, M, M, 0.0, M, M, 9.6, M, M
1940-07-14, M, 85.5, M, M, 63.7, M, M, 74.6, M, M, M, 0.14, M, M, 0.0, M, M, M, 0.0, M, M, 9.6, M, M
1940-07-15, M, 85.6, M, M, 63.7, M, M, 74.6, M, M, M, 0.13, M, M, 0.0, M, M, M, 0.0, M, M, 9.7, M, M
1940-07-16, M, 85.6, M, M, 63.8, M, M, 74.7, M, M, M, 0.13, M, M, 0.0, M, M, M, 0.0, M, M, 9.7, M, M
1940-07-17, M, 85.6, M, M, 63.8, M, M, 74.7, M, M, M, 0.14, M, M, 0.0, M, M, M, 0.0, M, M, 9.7, M, M
1940-07-18, M, 85.6, M, M, 63.8, M, M, 74.7, M, M, M, 0.13, M, M, 0.0, M, M, M, 0.0, M, M, 9.7, M, M
1940-07-19, M, 85.6, M, M, 63.8, M, M, 74.7, M, M, M, 0.13, M, M, 0.0, M, M, M, 0.0, M, M, 9.7, M, M
1940-07-20, M, 85.6, M, M, 63.8, M, M, 74.7, M, M, M, 0.14, M, M, 0.0, M, M, M, 0.0, M, M, 9.7, M, M
1940-07-21, M, 85.6, M, M, 63.8, M, M, 74.7, M, M, M, 0.14, M, M, 0.0, M, M, M, 0.0, M, M, 9.7, M, M
1940-07-22, M, 85.6, M, M, 63.8, M, M, 74.7, M, M, M, 0.14, M, M, 0.0, M, M, M, 0.0, M, M, 9.7, M, M
1940-07-23, M, 85.5, M, M, 63.8, M, M, 74.7, M, M, M, 0.14, M, M, 0.0, M, M, M, 0.0, M, M, 9.7, M, M
1940-07-24, M, 85.5, M, M, 63.8, M, M, 74.6, M, M, M, 0.15, M, M, 0.0, M, M, M, 0.0, M, M, 9.7, M, M
1940-07-25, M, 85.4, M, M, 63.7, M, M, 74.6, M, M, M, 0.15, M, M, 0.0, M, M, M, 0.0, M, M, 9.6, M, M
1940-07-26, M, 85.4, M, M, 63.7, M, M, 74.5, M, M, M, 0.15, M, M, 0.0, M, M, M, 0.0, M, M, 9.6, M, M
1940-07-27, M, 85.3, M, M, 63.7, M, M, 74.5, M, M, M, 0.15, M, M, 0.0, M, M, M, 0.0, M, M, 9.5, M, M
1940-07-28, M, 85.3, M, M, 63.6, M, M, 74.4, M, M, M, 0.15, M, M, 0.0, M, M, M, 0.0, M, M, 9.5, M, M
1940-07-29, M, 85.2, M, M, 63.6, M, M, 74.4, M, M, M, 0.15, M, M, 0.0, M, M, M, 0.0, M, M, 9.4, M, M
1940-07-30, M, 85.1, M, M, 63.5, M, M, 74.3, M, M, M, 0.15, M, M, 0.0, M, M, M, 0.0, M, M, 9.4, M, M
1940-07-31, M, 85.1, M, M, 63.5, M, M, 74.3, M, M, M, 0.15, M, M, 0.0, M, M, M, 0.0, M, M, 9.3, M, M
1940-08-01, M, 85.0, M, M, 63.4, M, M, 74.2, M, M, M, 0.15, M, M, 0.0, M, M, M, 0.0, M, M, 9.2, M, M
1940-08-02, M, 84.9, M, M, 63.3, M, M, 74.1, M, M, M, 0.15, M, M, 0.0, M, M, M, 0.0, M, M, 9.1, M, M
1940-08-03, M, 84.8, M, M, 63.3, M, M, 74.0, M, M, M, 0.16, M, M, 0.0, M, M, M, 0.0, M, M, 9.1, M, M
1940-08-04, M, 84.7, M, M, 63.2, M, M, 74.0, M, M, M, 0.15, M, M, 0.0, M, M, M, 0.0, M, M, 9.0, M, M
1940-08-05, M, 84.7, M, M, 63.1, M, M, 73.9, M, M, M, 0.16, M, M, 0.0, M, M, M, 0.0, M, M, 8.9, M, M
1940-08-06, M, 84.6, M, M, 63.0, M, M, 73.8, M, M, M, 0.16, M, M, 0.0, M, M, M, 0.0, M, M, 8.8, M, M
1940-08-07, M, 84.5, M, M, 62.9, M, M, 73.7, M, M, M, 0.15, M, M, 0.0, M, M, M, 0.0, M, M, 8.8, M, M
1940-08-08, M, 84.4, M, M, 62.9, M, M, 73.6, M, M, M, 0.15, M, M, 0.0, M, M, M, 0.1, M, M, 8.7, M, M
1940-08-09, M, 84.3, M, M, 62.8, M, M, 73.5, M, M, M, 0.15, M, M, 0.0, M, M, M, 0.1, M, M, 8.6, M, M
1940-08-10, M, 84.2, M, M, 62.7, M, M, 73.4, M, M, M, 0.15, M, M, 0.0, M, M, M, 0.1, M, M, 8.5, M, M
1940-08-11, M, 84.1, M, M, 62.6, M, M, 73.3, M, M, M, 0.14, M, M, 0.0, M, M, M, 0.1, M, M, 8.4, M, M
1940-08-12, M, 84.0, M, M, 62.4, M, M, 73.2, M, M, M, 0.13, M, M, 0.0, M, M, M, 0.1, M, M, 8.3, M, M
1940-08-13, M, 83.9, M, M, 62.3, M, M, 73.1, M, M, M, 0.14, M, M, 0.0, M, M, M, 0.1, M, M, 8.2, M, M
1940-08-14, M, 83.7, M, M, 62.2, M, M, 73.0, M, M, M, 0.15, M, M, 0.0, M, M, M, 0.1, M, M, 8.1, M, M
1940-08-15, M, 83.6, M, M, 62.1, M, M, 72.9, M, M, M, 0.13, M, M, 0.0, M, M, M, 0.1, M, M, 8.0, M, M
1940-08-16, M, 83.5, M, M, 62.0, M, M, 72.7, M, M, M, 0.14, M, M, 0.0, M, M, M, 0.2, M, M, 7.9, M, M
1940-08-17, M, 83.4, M, M, 61.8, M, M, 72.6, M, M, M, 0.13, M, M, 0.0, M, M, M, 0.2, M, M, 7.7, M, M
1940-08-18, M, 83.2, M, M, 61.7, M, M, 72.5, M, M, M, 0.14, M, M, 0.0, M, M, M, 0.2, M, M, 7.6, M, M
1940-08-19, M, 83.1, M, M, 61.5, M, M, 72.3, M, M, M, 0.13, M, M, 0.0, M, M, M, 0.2, M, M, 7.5, M, M
1940-08-20, M, 83.0, M, M, 61.4, M, M, 72.2, M, M, M, 0.13, M, M, 0.0, M, M, M, 0.2, M, M, 7.3, M, M
1940-08-21, M, 82.8, M, M, 61.2, M, M, 72.0, M, M, M, 0.12, M, M, 0.0, M, M, M, 0.2, M, M, 7.2, M, M
1940-08-22, M, 82.7, M, M, 61.0, M, M, 71.8, M, M, M, 0.12, M, M, 0.0, M, M, M, 0.2, M, M, 7.0, M, M
1940-08-23, M, 82.5, M, M, 60.8, M, M, 71.7, M, M, M, 0.13, M, M, 0.0, M, M, M, 0.2, M, M, 6.9, M, M
1940-08-24, M, 82.3, M, M, 60.7, M, M, 71.5, M, M, M, 0.12, M, M, 0.0, M, M, M, 0.2, M, M, 6.7, M, M
1940-08-25, M, 82.1, M, M, 60.5, M, M, 71.3, M, M, M, 0.12, M, M, 0.0, M, M, M, 0.3, M, M, 6.6, M, M
1940-08-26, M, 81.9, M, M, 60.2, M, M, 71.1, M, M, M, 0.12, M, M, 0.0, M, M, M, 0.3, M, M, 6.4, M, M
1940-08-27, M, 81.7, M, M, 60.0, M, M, 70.9, M, M, M, 0.12, M, M, 0.0, M, M, M, 0.4, M, M, 6.3, M, M
1940-08-28, M, 81.5, M, M, 59.8, M, M, 70.7, M, M, M, 0.12, M, M, 0.0, M, M, M, 0.4, M, M, 6.1, M, M
1940-08-29, M, 81.3, M, M, 59.6, M, M, 70.4, M, M, M, 0.12, M, M, 0.0, M, M, M, 0.4, M, M, 5.9, M, M
1940-08-30, M, 81.1, M, M, 59.3, M, M, 70.2, M, M, M, 0.12, M, M, 0.0, M, M, M, 0.5, M, M, 5.7, M, M
1940-08-31, M, 80.9, M, M, 59.1, M, M, 70.0, M, M, M, 0.11, M, M, 0.0, M, M, M, 0.6, M, M, 5.5, M, M
1940-09-01, M, 80.6, M, M, 58.8, M, M, 69.7, M, M, M, 0.13, M, M, 0.0, M, M, M, 0.6, M, M, 5.3, M, M
1940-09-02, M, 80.4, M, M, 58.5, M, M, 69.4, M, M, M, 0.12, M, M, 0.0, M, M, M, 0.7, M, M, 5.2, M, M
1940-09-03, M, 80.1, M, M, 58.2, M, M, 69.2, M, M, M, 0.13, M, M, 0.0, M, M, M, 0.8, M, M, 5.0, M, M
1940-09-04, M, 79.8, M, M, 58.0, M, M, 68.9, M, M, M, 0.13, M, M, 0.0, M, M, M, 0.9, M, M, 4.8, M, M
1940-09-05, M, 79.5, M, M, 57.7, M, M, 68.6, M, M, M, 0.12, M, M, 0.0, M, M, M, 1.0, M, M, 4.5, M, M
1940-09-06, M, 79.2, M, M, 57.3, M, M, 68.3, M, M, M, 0.12, M, M, 0.0, M, M, M, 1.1, M, M, 4.3, M, M
1940-09-07, M, 78.9, M, M, 57.0, M, M, 68.0, M, M, M, 0.12, M, M, 0.0, M, M, M, 1.2, M, M, 4.1, M, M
1940-09-08, M, 78.6, M, M, 56.7, M, M, 67.6, M, M, M, 0.13, M, M, 0.0, M, M, M, 1.3, M, M, 4.0, M, M
1940-09-09, M, 78.3, M, M, 56.4, M, M, 67.3, M, M, M, 0.14, M, M, 0.0, M, M, M, 1.5, M, M, 3.8, M, M
1940-09-10, M, 77.9, M, M, 56.0, M, M, 67.0, M, M, M, 0.14, M, M, 0.0, M, M, M, 1.6, M, M, 3.6, M, M
1940-09-11, M, 77.6, M, M, 55.7, M, M, 66.6, M, M, M, 0.13, M, M, 0.0, M, M, M, 1.8, M, M, 3.4, M, M
1940-09-12, M, 77.2, M, M, 55.3, M, M, 66.3, M, M, M, 0.14, M, M, 0.0, M, M, M, 2.0, M, M, 3.2, M, M
1940-09-13, M, 76.9, M, M, 54.9, M, M, 65.9, M, M, M, 0.14, M, M, 0.0, M, M, M, 2.2, M, M, 3.1, M, M
1940-09-14, M, 76.5, M, M, 54.6, M, M, 65.5, M, M, M, 0.15, M, M, 0.0, M, M, M, 2.4, M, M, 2.9, M, M
1940-09-15, M, 76.1, M, M, 54.2, M, M, 65.2, M, M, M, 0.16, M, M, 0.0, M, M, M, 2.6, M, M, 2.8, M, M
1940-09-16, M, 75.7, M, M, 53.8, M, M, 64.8, M, M, M, 0.16, M, M, 0.0, M, M, M, 2.9, M, M, 2.6, M, M
1940-09-17, M, 75.4, M, M, 53.4, M, M, 64.4, M, M, M, 0.15, M, M, 0.0, M, M, M, 3.1, M, M, 2.5, M, M
1940-09-18, M, 75.0, M, M, 53.0, M, M, 64.0, M, M, M, 0.16, M, M, 0.0, M, M, M, 3.3, M, M, 2.3, M, M
1940-09-19, M, 74.6, M, M, 52.6, M, M, 63.6, M, M, M, 0.16, M, M, 0.0, M, M, M, 3.6, M, M, 2.2, M, M
1940-09-20, M, 74.2, M, M, 52.2, M, M, 63.2, M, M, M, 0.16, M, M, 0.0, M, M, M, 3.9, M, M, 2.1, M, M
1940-09-21, M, 73.7, M, M, 51.8, M, M, 62.8, M, M, M, 0.16, M, M, 0.0, M, M, M, 4.2, M, M, 2.0, M, M
1940-09-22, M, 73.3, M, M, 51.4, M, M, 62.4, M, M, M, 0.16, M, M, 0.0, M, M, M, 4.5, M, M, 1.8, M, M
1940-09-23, M, 72.9, M, M, 51.0, M, M, 62.0, M, M, M, 0.15, M, M, 0.0, M, M, M, 4.7, M, M, 1.7, M, M
1940-09-24, M, 72.5, M, M, 50.6, M, M, 61.5, M, M, M, 0.16, M, M, 0.0, M, M, M, 5.0, M, M, 1.5, M, M
1940-09-25, M, 72.1, M, M, 50.2, M, M, 61.1, M, M, M, 0.16, M, M, 0.0, M, M, M, 5.3, M, M, 1.4, M, M
1940-09-26, M, 71.6, M, M, 49.8, M, M, 60.7, M, M, M, 0.15, M, M, 0.0, M, M, M, 5.6, M, M, 1.3, M, M
1940-09-27, M, 71.2, M, M, 49.4, M, M, 60.3, M, M, M, 0.16, M, M, 0.0, M, M, M, 5.9, M, M, 1.2, M, M
1940-09-28, M, 70.8, M, M, 49.0, M, M, 59.9, M, M, M, 0.16, M, M, 0.0, M, M, M, 6.2, M, M, 1.1, M, M
1940-09-29, M, 70.4, M, M, 48.6, M, M, 59.5, M, M, M, 0.17, M, M, 0.0, M, M, M, 6.5, M, M, 1.0, M, M
1940-09-30, M, 69.9, M, M, 48.2, M, M, 59.1, M, M, M, 0.17, M, M, 0.0, M, M, M, 6.9, M, M, 0.9, M, M
1940-10-01, M, 69.5, M, M, 47.8, M, M, 58.6, M, M, M, 0.16, M, M, 0.0, M, M, M, 7.2, M, M, 0.9, M, M
1940-10-02, M, 69.1, M, M, 47.4, M, M, 58.2, M, M, M, 0.16, M, M, 0.0, M, M, M, 7.5, M, M, 0.8, M, M
1940-10-03, M, 68.7, M, M, 47.0, M, M, 57.8, M, M, M, 0.16, M, M, 0.0, M, M, M, 7.9, M, M, 0.7, M, M
1940-10-04, M, 68.3, M, M, 46.6, M, M, 57.4, M, M, M, 0.15, M, M, 0.0, M, M, M, 8.2, M, M, 0.6, M, M
1940-10-05, M, 67.8, M, M, 46.2, M, M, 57.0, M, M, M, 0.16, M, M, 0.0, M, M, M, 8.5, M, M, 0.5, M, M
1940-10-06, M, 67.4, M, M, 45.8, M, M, 56.6, M, M, M, 0.16, M, M, 0.0, M, M, M, 8.9, M, M, 0.5, M, M
1940-10-07, M, 67.0, M, M, 45.4, M, M, 56.2, M, M, M, 0.16, M, M, 0.0, M, M, M, 9.2, M, M, 0.4, M, M
1940-10-08, M, 66.6, M, M, 45.1, M, M, 55.8, M, M, M, 0.15, M, M, 0.0, M, M, M, 9.6, M, M, 0.4, M, M
1940-10-09, M, 66.2, M, M, 44.7, M, M, 55.5, M, M, M, 0.15, M, M, 0.0, M, M, M, 9.9, M, M, 0.4, M, M
1940-10-10, M, 65.8, M, M, 44.3, M, M, 55.1, M, M, M, 0.16, M, M, 0.0, M, M, M, 10.3, M, M, 0.4, M, M
1940-10-11, M, 65.4, M, M, 44.0, M, M, 54.7, M, M, M, 0.15, M, M, 0.0, M, M, M, 10.6, M, M, 0.3, M, M
1940-10-12, M, 65.0, M, M, 43.6, M, M, 54.3, M, M, M, 0.15, M, M, 0.0, M, M, M, 11.0, M, M, 0.3, M, M
1940-10-13, M, 64.6, M, M, 43.3, M, M, 53.9, M, M, M, 0.14, M, M, 0.0, M, M, M, 11.3, M, M, 0.3, M, M
1940-10-14, M, 64.2, M, M, 42.9, M, M, 53.6, M, M, M, 0.15, M, M, 0.0, M, M, M, 11.6, M, M, 0.2, M, M
1940-10-15, M, 63.8, M, M, 42.6, M, M, 53.2, M, M, M, 0.15, M, M, 0.0, M, M, M, 12.0, M, M, 0.2, M, M
1940-10-16, M, 63.4, M, M, 42.2, M, M, 52.8, M, M, M, 0.15, M, M, 0.1, M, M, M, 12.3, M, M, 0.2, M, M
1940-10-17, M, 63.0, M, M, 41.9, M, M, 52.5, M, M, M, 0.15, M, M, 0.0, M, M, M, 12.7, M, M, 0.1, M, M
1940-10-18, M, 62.7, M, M, 41.6, M, M, 52.1, M, M, M, 0.15, M, M, 0.1, M, M, M, 13.0, M, M, 0.1, M, M
1940-10-19, M, 62.3, M, M, 41.3, M, M, 51.8, M, M, M, 0.15, M, M, 0.0, M, M, M, 13.4, M, M, 0.1, M, M
1940-10-20, M, 61.9, M, M, 40.9, M, M, 51.4, M, M, M, 0.15, M, M, 0.0, M, M, M, 13.7, M, M, 0.1, M, M
1940-10-21, M, 61.5, M, M, 40.6, M, M, 51.1, M, M, M, 0.14, M, M, 0.1, M, M, M, 14.1, M, M, 0.1, M, M
1940-10-22, M, 61.1, M, M, 40.3, M, M, 50.7, M, M, M, 0.15, M, M, 0.0, M, M, M, 14.4, M, M, 0.1, M, M
1940-10-23, M, 60.8, M, M, 40.0, M, M, 50.4, M, M, M, 0.14, M, M, 0.0, M, M, M, 14.7, M, M, 0.1, M, M
1940-10-24, M, 60.4, M, M, 39.7, M, M, 50.0, M, M, M, 0.13, M, M, 0.1, M, M, M, 15.1, M, M, 0.1, M, M
1940-10-25, M, 60.0, M, M, 39.4, M, M, 49.7, M, M, M, 0.14, M, M, 0.0, M, M, M, 15.4, M, M, 0.1, M, M
1940-10-26, M, 59.6, M, M, 39.1, M, M, 49.3, M, M, M, 0.14, M, M, 0.1, M, M, M, 15.7, M, M, 0.1, M, M
1940-10-27, M, 59.2, M, M, 38.8, M, M, 49.0, M, M, M, 0.13, M, M, 0.0, M, M, M, 16.1, M, M, 0.1, M, M
1940-10-28, M, 58.9, M, M, 38.5, M, M, 48.7, M, M, M, 0.13, M, M, 0.1, M, M, M, 16.4, M, M, 0.1, M, M
1940-10-29, M, 58.5, M, M, 38.2, M, M, 48.3, M, M, M, 0.12, M, M, 0.0, M, M, M, 16.7, M, M, 0.1, M, M
1940-10-30, M, 58.1, M, M, 37.9, M, M, 48.0, M, M, M, 0.12, M, M, 0.0, M, M, M, 17.1, M, M, 0.0, M, M
1940-10-31, M, 57.7, M, M, 37.6, M, M, 47.6, M, M, M, 0.12, M, M, 0.1, M, M, M, 17.4, M, M, 0.0, M, M
1940-11-01, M, 57.3, M, M, 37.3, M, M, 47.3, M, M, M, 0.11, M, M, 0.0, M, M, M, 17.7, M, M, 0.0, M, M
1940-11-02, M, 56.9, M, M, 37.0, M, M, 46.9, M, M, M, 0.12, M, M, 0.1, M, M, M, 18.1, M, M, 0.0, M, M
1940-11-03, M, 56.5, M, M, 36.7, M, M, 46.6, M, M, M, 0.11, M, M, 0.0, M, M, M, 18.4, M, M, 0.0, M, M
1940-11-04, M, 56.1, M, M, 36.4, M, M, 46.3, M, M, M, 0.11, M, M, 0.0, M, M, M, 18.8, M, M, 0.0, M, M
1940-11-05, M, 55.7, M, M, 36.1, M, M, 45.9, M, M, M, 0.11, M, M, 0.0, M, M, M, 19.1, M, M, 0.0, M, M
1940-11-06, M, 55.4, M, M, 35.8, M, M, 45.6, M, M, M, 0.12, M, M, 0.1, M, M, M, 19.4, M, M, 0.0, M, M
1940-11-07, M, 55.0, M, M, 35.5, M, M, 45.2, M, M, M, 0.11, M, M, 0.0, M, M, M, 19.8, M, M, 0.0, M, M
1940-11-08, M, 54.6, M, M, 35.2, M, M, 44.9, M, M, M, 0.11, M, M, 0.0, M, M, M, 20.1, M, M, 0.0, M, M
1940-11-09, M, 54.1, M, M, 34.9, M, M, 44.5, M, M, M, 0.11, M, M, 0.0, M, M, M, 20.5, M, M, 0.0, M, M
1940-11-10, M, 53.7, M, M, 34.6, M, M, 44.2, M, M, M, 0.12, M, M, 0.1, M, M, M, 20.8, M, M, 0.0, M, M
1940-11-11, M, 53.3, M, M, 34.3, M, M, 43.8, M, M, M, 0.10, M, M, 0.0, M, M, M, 21.2, M, M, 0.0, M, M
1940-11-12, M, 52.9, M, M, 34.0, M, M, 43.5, M, M, M, 0.11, M, M, 0.0, M, M, M, 21.5, M, M, 0.0, M, M
1940-11-13, M, 52.5, M, M, 33.7, M, M, 43.1, M, M, M, 0.11, M, M, 0.0, M, M, M, 21.9, M, M, 0.0, M, M
1940-11-14, M, 52.1, M, M, 33.4, M, M, 42.8, M, M, M, 0.11, M, M, 0.1, M, M, M, 22.2, M, M, 0.0, M, M
1940-11-15, M, 51.7, M, M, 33.1, M, M, 42.4, M, M, M, 0.11, M, M, 0.0, M, M, M, 22.6, M, M, 0.0, M, M
1940-11-16, M, 51.3, M, M, 32.8, M, M, 42.1, M, M, M, 0.11, M, M, 0.0, M, M, M, 22.9, M, M, 0.0, M, M
1940-11-17, M, 50.9, M, M, 32.5, M, M, 41.7, M, M, M, 0.11, M, M, 0.1, M, M, M, 23.3, M, M, 0.0, M, M
1940-11-18, M, 50.5, M, M, 32.3, M, M, 41.4, M, M, M, 0.12, M, M, 0.0, M, M, M, 23.6, M, M, 0.0, M, M
1940-11-19, M, 50.1, M, M, 32.0, M, M, 41.0, M, M, M, 0.11, M, M, 0.0, M, M, M, 24.0, M, M, 0.0, M, M
1940-11-20, M, 49.7, M, M, 31.7, M, M, 40.7, M, M, M, 0.12, M, M, 0.1, M, M, M, 24.3, M, M, 0.0, M, M
1940-11-21, M, 49.3, M, M, 31.4, M, M, 40.3, M, M, M, 0.12, M, M, 0.0, M, M, M, 24.7, M, M, 0.0, M, M
1940-11-22, M, 48.8, M, M, 31.1, M, M, 40.0, M, M, M, 0.12, M, M, 0.1, M, M, M, 25.0, M, M, 0.0, M, M
1940-11-23, M, 48.4, M, M, 30.8, M, M, 39.6, M, M, M, 0.13, M, M, 0.1, M, M, M, 25.4, M, M, 0.0, M, M
1940-11-24, M, 48.0, M, M, 30.5, M, M, 39.3, M, M, M, 0.12, M, M, 0.0, M, M, M, 25.7, M, M, 0.0, M, M
1940-11-25, M, 47.6, M, M, 30.2, M, M, 38.9, M, M, M, 0.13, M, M, 0.1, M, M, M, 26.1, M, M, 0.0, M, M
1940-11-26, M, 47.2, M, M, 29.9, M, M, 38.6, M, M, M, 0.12, M, M, 0.1, M, M, M, 26.4, M, M, 0.0, M, M
1940-11-27, M, 46.9, M, M, 29.6, M, M, 38.3, M, M, M, 0.13, M, M, 0.1, M, M, M, 26.7, M, M, 0.0, M, M
1940-11-28, M, 46.5, M, M, 29.4, M, M, 37.9, M, M, M, 0.13, M, M, 0.1, M, M, M, 27.1, M, M, 0.0, M, M
1940-11-29, M, 46.1, M, M, 29.1, M, M, 37.6, M, M, M, 0.14, M, M, 0.1, M, M, M, 27.4, M, M, 0.0, M, M
1940-11-30, M, 45.7, M, M, 28.8, M, M, 37.2, M, M, M, 0.13, M, M, 0.1, M, M, M, 27.7, M, M, 0.0, M, M
1940-12-01, M, 45.3, M, M, 28.5, M, M, 36.9, M, M, M, 0.14, M, M, 0.2, M, M, M, 28.1, M, M, 0.0, M, M
1940-12-02, M, 45.0, M, M, 28.2, M, M, 36.6, M, M, M, 0.13, M, M, 0.2, M, M, M, 28.4, M, M, 0.0, M, M
1940-12-03, M, 44.6, M, M, 28.0, M, M, 36.3, M, M, M, 0.15, M, M, 0.2, M, M, M, 28.7, M, M, 0.0, M, M
1940-12-04, M, 44.2, M, M, 27.7, M, M, 36.0, M, M, M, 0.14, M, M, 0.3, M, M, M, 29.0, M, M, 0.0, M, M
1940-12-05, M, 43.9, M, M, 27.4, M, M, 35.6, M, M, M, 0.14, M, M, 0.2, M, M, M, 29.4, M, M, 0.0, M, M
1940-12-06, M, 43.5, M, M, 27.1, M, M, 35.3, M, M, M, 0.14, M, M, 0.3, M, M, M, 29.7, M, M, 0.0, M, M
1940-12-07, M, 43.2, M, M, 26.9, M, M, 35.0, M, M, M, 0.14, M, M, 0.3, M, M, M, 30.0, M, M, 0.0, M, M
1940-12-08, M, 42.8, M, M, 26.6, M, M, 34.7, M, M, M, 0.14, M, M, 0.2, M, M, M, 30.3, M, M, 0.0, M, M
1940-12-09, M, 42.5, M, M, 26.3, M, M, 34.4, M, M, M, 0.14, M, M, 0.3, M, M, M, 30.6, M, M, 0.0, M, M
1940-12-10, M, 42.2, M, M, 26.1, M, M, 34.1, M, M, M, 0.14, M, M, 0.3, M, M, M, 30.9, M, M, 0.0, M, M
1940-12-11, M, 41.9, M, M, 25.8, M, M, 33.8, M, M, M, 0.14, M, M, 0.2, M, M, M, 31.2, M, M, 0.0, M, M
1940-12-12, M, 41.5, M, M, 25.5, M, M, 33.5, M, M, M, 0.14, M, M, 0.3, M, M, M, 31.5, M, M, 0.0, M, M
1940-12-13, M, 41.2, M, M, 25.3, M, M, 33.3, M, M, M, 0.13, M, M, 0.3, M, M, M, 31.7, M, M, 0.0, M, M
1940-12-14, M, 40.9, M, M, 25.0, M, M, 33.0, M, M, M, 0.14, M, M, 0.3, M, M, M, 32.0, M, M, 0.0, M, M
1940-12-15, M, 40.6, M, M, 24.8, M, M, 32.7, M, M, M, 0.13, M, M, 0.4, M, M, M, 32.3, M, M, 0.0, M, M
1940-12-16, M, 40.3, M, M, 24.5, M, M, 32.4, M, M, M, 0.13, M, M, 0.3, M, M, M, 32.6, M, M, 0.0, M, M
1940-12-17, M, 40.1, M, M, 24.3, M, M, 32.2, M, M, M, 0.13, M, M, 0.3, M, M, M, 32.8, M, M, 0.0, M, M
1940-12-18, M, 39.8, M, M, 24.0, M, M, 31.9, M, M, M, 0.13, M, M, 0.3, M, M, M, 33.1, M, M, 0.0, M, M
1940-12-19, M, 39.5, M, M, 23.8, M, M, 31.6, M, M, M, 0.12, M, M, 0.4, M, M, M, 33.4, M, M, 0.0, M, M
1940-12-20, M, 39.3, M, M, 23.5, M, M, 31.4, M, M, M, 0.13, M, M, 0.4, M, M, M, 33.6, M, M, 0.0, M, M
1940-12-21, M, 39.0, M, M, 23.3, M, M, 31.1, M, M, M, 0.13, M, M, 0.3, M, M, M, 33.9, M, M, 0.0, M, M
1940-12-22, M, 38.7, M, M, 23.0, M, M, 30.9, M, M, M, 0.13, M, M, 0.4, M, M, M, 34.1, M, M, 0.0, M, M
1940-12-23, M, 38.5, M, M, 22.8, M, M, 30.6, M, M, M, 0.12, M, M, 0.4, M, M, M, 34.3, M, M, 0.0, M, M
1940-12-24, M, 38.3, M, M, 22.6, M, M, 30.4, M, M, M, 0.13, M, M, 0.4, M, M, M, 34.6, M, M, 0.0, M, M
1940-12-25, M, 38.0, M, M, 22.3, M, M, 30.2, M, M, M, 0.12, M, M, 0.4, M, M, M, 34.8, M, M, 0.0, M, M
1940-12-26, M, 37.8, M, M, 22.1, M, M, 30.0, M, M, M, 0.13, M, M, 0.4, M, M, M, 35.0, M, M, 0.0, M, M
1940-12-27, M, 37.6, M, M, 21.9, M, M, 29.7, M, M, M, 0.11, M, M, 0.4, M, M, M, 35.3, M, M, 0.0, M, M
